customer_id,name,gender,age,job_type,income,expenses,credit_history,existing_loans,financing_type,asset_type,asset_value,down_payment,installment_period
6309,Sarah,Female,51,Government,20681,13231,Poor,0,Murabaha,Equipment,121294,40098,48
6310,Fatimah,Female,44,Government,9544,5541,Good,0,Ijarah,House,246446,42009,180
6311,Mohammed,Female,48,Government,12182,14616,Good,4983,Ijarah,Car,170731,34792,36
6312,Aisha,Male,59,Self-employed,21327,7823,Good,0,Ijarah,Equipment,304061,24453,60
6313,Ali,Female,30,Self-employed,8080,6733,Average,0,Ijarah,House,179043,49987,120
6314,Aisha,Male,41,Government,18478,10266,Average,0,Murabaha,Car,88282,14086,60
6315,Khadijah,Female,47,Self-employed,13417,1392,Good,0,Ijarah,Car,362609,35063,60
6316,Ali,Female,33,Government,23560,3847,Good,0,Murabaha,Equipment,405516,43295,36
6317,Fatimah,Female,25,Self-employed,15224,9390,Good,0,Murabaha,Car,44316,20499,48
6318,Khadijah,Male,32,Private,22236,1535,Good,0,Murabaha,House,285959,18995,300
6319,Ahmed,Male,33,Government,21896,1316,Average,13505,Ijarah,House,456011,38966,120
6320,Ahmed,Male,35,Self-employed,13333,13652,Good,0,Ijarah,Car,333500,44137,72
6321,Aisha,Female,28,Private,11120,6971,Good,26960,Murabaha,Equipment,322118,11215,60
6322,Khadijah,Female,48,Private,18092,4240,Good,47371,Ijarah,Car,150570,30242,36
6323,Ali,Male,41,Self-employed,3991,11650,Good,0,Ijarah,Equipment,366018,10347,36
6324,Ali,Male,35,Self-employed,22806,10876,Poor,0,Ijarah,House,470873,47971,180
6325,Ahmed,Female,51,Private,16858,3515,Good,32505,Ijarah,House,263657,6237,300
6326,Ahmed,Male,21,Private,21390,3174,Good,0,Murabaha,Equipment,140876,35599,60
6327,Fatimah,Female,32,Government,18407,6634,Good,0,Ijarah,House,233662,5480,300
6328,Khadijah,Male,24,Self-employed,20076,7469,Good,19205,Murabaha,Equipment,114555,6070,48
6329,Ali,Male,57,Self-employed,14822,13430,Poor,0,Murabaha,Equipment,208578,18218,36
6330,Mariam,Male,48,Private,13357,13011,Average,0,Ijarah,Equipment,47903,43145,36
6331,Fatimah,Female,22,Self-employed,12159,5766,Average,7971,Ijarah,Equipment,307846,29659,48
6332,Ali,Female,44,Private,16095,3250,Good,44479,Ijarah,Car,98132,13576,36
6333,Ahmed,Male,44,Self-employed,24419,12448,Average,0,Murabaha,Equipment,81295,14274,12
6334,Khadijah,Female,48,Self-employed,15365,14674,Good,0,Murabaha,House,137593,17791,180
6335,Mohammed,Female,22,Government,6280,10600,Good,0,Ijarah,Equipment,28697,23518,12
6336,Khadijah,Female,53,Government,6347,14357,Poor,0,Ijarah,Equipment,367561,10304,36
6337,Sarah,Female,22,Private,3666,9012,Average,0,Ijarah,Equipment,197558,12852,36
6338,Mariam,Male,51,Private,22763,11391,Good,0,Ijarah,Equipment,467124,30164,12
6339,Mariam,Female,26,Self-employed,24841,8793,Good,19461,Murabaha,Car,321992,46717,36
6340,Mariam,Female,40,Private,6306,10351,Good,0,Ijarah,House,430075,41006,180
6341,Mohammed,Male,56,Self-employed,11866,5770,Good,0,Murabaha,House,23764,48315,300
6342,Aisha,Female,46,Self-employed,4652,11135,Good,44247,Ijarah,Equipment,317876,23921,60
6343,Aisha,Female,56,Government,21579,4487,Good,0,Murabaha,House,407762,27804,180
6344,Fatimah,Female,23,Private,10763,7571,Average,18003,Ijarah,House,289214,26970,120
6345,Mohammed,Male,27,Government,16276,1071,Average,34919,Murabaha,Equipment,91446,43757,48
6346,Mohammed,Male,23,Private,9858,14963,Average,0,Murabaha,Equipment,447368,40371,12
6347,Fatimah,Female,59,Private,16872,7296,Good,9764,Ijarah,Equipment,265056,2200,36
6348,Khadijah,Female,55,Private,11071,5924,Average,0,Murabaha,Car,40771,6930,84
6349,Fatimah,Male,51,Private,18267,1475,Good,26774,Murabaha,House,204013,1001,240
6350,Sarah,Male,49,Private,3459,8509,Good,0,Murabaha,Car,254088,49789,84
6351,Ahmed,Male,29,Private,16874,11683,Good,42351,Murabaha,House,252691,13164,300
6352,Aisha,Female,32,Self-employed,8699,3175,Good,0,Murabaha,Equipment,416620,49200,36
6353,Ahmed,Female,24,Government,24378,5855,Good,565,Ijarah,Equipment,150834,18525,12
6354,Aisha,Male,59,Government,8688,10352,Good,31681,Murabaha,Equipment,228193,41734,12
6355,Mohammed,Female,36,Private,24701,11180,Good,43252,Murabaha,House,302117,10114,300
6356,Mariam,Female,28,Government,13335,5305,Good,0,Ijarah,Car,416336,13576,36
6357,Fatimah,Female,45,Government,16657,11565,Good,49112,Ijarah,Car,231289,23965,60
6358,Fatimah,Female,53,Government,21570,2315,Good,0,Murabaha,Equipment,417145,45888,12
6359,Fatimah,Female,38,Government,7682,9405,Good,47485,Murabaha,House,296215,7941,120
6360,Mariam,Female,25,Government,13448,14536,Good,0,Ijarah,Equipment,38685,1695,24
6361,Sarah,Female,58,Government,14412,8431,Average,0,Ijarah,House,70664,48586,180
6362,Sarah,Male,21,Government,10033,12961,Average,6889,Murabaha,House,96728,41184,300
6363,Mariam,Male,28,Self-employed,7762,4090,Good,0,Murabaha,Equipment,394103,3538,48
6364,Khadijah,Male,33,Private,3077,11877,Good,14227,Ijarah,Equipment,189529,45352,60
6365,Mariam,Male,30,Self-employed,13899,2077,Good,0,Ijarah,House,238048,23132,180
6366,Ali,Male,24,Private,14401,4442,Good,44960,Murabaha,Car,490616,9884,48
6367,Aisha,Male,50,Self-employed,7931,11535,Good,30725,Murabaha,House,155991,30896,180
6368,Ali,Male,32,Self-employed,11383,4514,Good,0,Murabaha,Equipment,418225,35200,36
6369,Ali,Male,39,Private,15851,10873,Good,0,Ijarah,Equipment,300347,46181,48
6370,Mariam,Male,55,Private,10121,11066,Good,0,Murabaha,Car,190155,31898,48
6371,Aisha,Female,57,Self-employed,9815,13404,Average,0,Ijarah,Car,330037,33410,36
6372,Khadijah,Female,36,Self-employed,6341,1747,Good,0,Ijarah,Equipment,79933,24706,12
6373,Fatimah,Male,40,Government,10685,8723,Good,35541,Murabaha,Equipment,439605,16388,48
6374,Ali,Female,53,Private,3174,13006,Good,0,Murabaha,Equipment,67014,38723,60
6375,Mariam,Female,43,Private,22239,5463,Good,40003,Ijarah,Car,482122,3450,72
6376,Fatimah,Male,50,Private,22993,3249,Good,0,Ijarah,Equipment,24876,5196,24
6377,Mariam,Male,29,Private,20035,9768,Good,0,Murabaha,Car,52488,18680,84
6378,Mohammed,Male,37,Self-employed,9117,9876,Poor,13781,Murabaha,Car,86247,40331,72
6379,Ali,Female,54,Self-employed,9955,1793,Poor,0,Ijarah,House,360893,19913,300
6380,Mohammed,Female,58,Private,13054,6149,Good,0,Ijarah,Equipment,44384,37532,12
6381,Khadijah,Male,46,Government,8634,13861,Good,0,Ijarah,Equipment,130455,46944,36
6382,Ahmed,Female,29,Self-employed,20094,14364,Poor,0,Murabaha,Car,327441,24850,60
6383,Sarah,Female,34,Self-employed,3611,3342,Good,46093,Ijarah,Equipment,436703,5028,48
6384,Aisha,Female,29,Self-employed,23145,1491,Average,0,Ijarah,Equipment,367571,1739,60
6385,Mariam,Male,54,Government,24662,4985,Good,0,Ijarah,Car,310542,20473,84
6386,Khadijah,Female,46,Self-employed,11298,4579,Good,0,Ijarah,Equipment,493731,42784,36
6387,Khadijah,Female,59,Private,16778,4546,Good,6437,Ijarah,Equipment,188037,21805,48
6388,Khadijah,Female,55,Government,6761,8770,Good,11757,Murabaha,House,413037,20015,240
6389,Ali,Female,24,Government,21906,8927,Poor,0,Ijarah,Car,301763,43229,48
6390,Mohammed,Female,52,Private,18425,10573,Average,5713,Murabaha,Equipment,223628,35953,12
6391,Sarah,Female,54,Self-employed,10144,7212,Average,14103,Ijarah,House,43891,17400,120
6392,Ali,Female,34,Private,9854,13028,Poor,0,Ijarah,Equipment,465501,21963,24
6393,Ahmed,Male,32,Private,13214,7143,Average,0,Ijarah,House,228582,15561,300
6394,Aisha,Male,58,Government,12349,6851,Good,0,Ijarah,Equipment,326213,9440,48
6395,Aisha,Female,25,Government,15571,2654,Average,17859,Murabaha,House,104558,372,240
6396,Sarah,Male,51,Private,13743,13739,Good,35765,Murabaha,Car,43638,17643,84
6397,Aisha,Female,51,Government,24607,13760,Good,11850,Ijarah,Equipment,305072,30245,60
6398,Aisha,Female,56,Self-employed,17126,3964,Good,22316,Murabaha,Car,376689,48230,60
6399,Khadijah,Female,54,Government,9132,12678,Average,37888,Ijarah,House,255891,13926,240
6400,Fatimah,Male,31,Private,19459,11347,Average,41217,Murabaha,Equipment,333318,34522,24
6401,Ahmed,Female,44,Self-employed,15454,2692,Average,12162,Ijarah,Car,420597,27509,36
6402,Mohammed,Female,48,Government,13348,11508,Good,0,Ijarah,Equipment,174623,25972,60
6403,Mariam,Male,27,Self-employed,23046,3029,Good,0,Ijarah,House,347172,15720,120
6404,Ahmed,Male,25,Government,9014,4668,Good,0,Ijarah,Equipment,143462,21702,36
6405,Ali,Female,58,Self-employed,8965,5548,Average,0,Ijarah,House,494392,30049,180
6406,Aisha,Male,50,Private,18473,9286,Average,0,Ijarah,Equipment,277578,25092,36
6407,Fatimah,Male,43,Government,18161,2285,Good,0,Ijarah,House,340314,30392,300
6408,Mariam,Female,52,Private,17596,7181,Poor,0,Ijarah,Equipment,448497,7547,12
6409,Ali,Female,39,Government,22620,1710,Good,0,Ijarah,Car,475496,45550,84
6410,Sarah,Female,52,Private,23650,11832,Good,36872,Ijarah,Car,468514,10490,72
6411,Khadijah,Male,43,Self-employed,6384,6956,Good,0,Ijarah,Equipment,169847,14687,60
6412,Aisha,Male,44,Self-employed,24733,12109,Good,33219,Ijarah,Equipment,302626,19413,12
6413,Khadijah,Male,39,Private,10984,12042,Good,45918,Ijarah,Equipment,351566,38962,12
6414,Ahmed,Female,58,Private,17136,14860,Good,0,Murabaha,Equipment,185481,28533,12
6415,Khadijah,Male,27,Government,3141,10143,Good,0,Ijarah,House,377744,13285,300
6416,Khadijah,Male,26,Private,16017,13736,Good,0,Ijarah,Car,154293,25835,36
6417,Sarah,Female,31,Government,7837,11229,Average,0,Murabaha,Car,122059,36302,60
6418,Mohammed,Female,30,Government,11181,4438,Good,0,Ijarah,Car,349665,1566,72
6419,Mohammed,Female,47,Self-employed,24088,7039,Good,19410,Murabaha,House,421306,14093,180
6420,Ali,Male,49,Private,4810,14513,Good,33276,Murabaha,Car,84627,1531,84
6421,Aisha,Female,55,Self-employed,15294,10397,Good,0,Murabaha,Equipment,237279,37146,12
6422,Ali,Male,53,Self-employed,21614,3486,Good,25993,Ijarah,House,122090,11888,120
6423,Mohammed,Male,52,Self-employed,5582,12958,Average,0,Murabaha,Equipment,497990,23496,12
6424,Ahmed,Female,49,Private,17613,5289,Average,25470,Ijarah,Equipment,156439,31271,24
6425,Mohammed,Female,29,Private,3185,11737,Average,0,Murabaha,House,59137,995,300
6426,Ali,Female,42,Private,6821,10092,Good,0,Murabaha,Equipment,255029,10329,48
6427,Fatimah,Female,31,Self-employed,11636,13469,Good,0,Murabaha,Car,344491,1708,36
6428,Aisha,Female,23,Self-employed,6484,11998,Good,0,Ijarah,House,76090,36249,300
6429,Khadijah,Male,39,Private,16944,7629,Average,0,Murabaha,House,46560,10164,300
6430,Sarah,Male,57,Self-employed,12162,6776,Good,0,Murabaha,Equipment,283735,28697,36
6431,Fatimah,Male,50,Private,13098,11962,Good,6796,Murabaha,House,144965,22854,120
6432,Fatimah,Female,47,Self-employed,16368,9005,Good,0,Ijarah,Car,68493,7703,60
6433,Khadijah,Male,48,Private,16142,8479,Poor,0,Murabaha,House,385292,38734,300
6434,Mohammed,Female,49,Self-employed,12552,13325,Average,0,Ijarah,Equipment,433098,10411,12
6435,Mariam,Female,42,Self-employed,23925,12636,Poor,21205,Murabaha,House,221357,35698,240
6436,Aisha,Male,46,Self-employed,18271,8579,Good,0,Ijarah,Car,50699,32568,72
6437,Ahmed,Male,59,Self-employed,24685,4450,Good,15094,Ijarah,Car,130887,34714,48
6438,Fatimah,Female,38,Self-employed,19524,2444,Good,0,Murabaha,House,227177,31165,180
6439,Ahmed,Male,45,Private,18238,11058,Good,0,Ijarah,Car,312886,12096,36
6440,Sarah,Female,51,Self-employed,12974,10387,Good,0,Murabaha,Equipment,369821,16243,12
6441,Sarah,Male,37,Self-employed,10897,7877,Good,0,Murabaha,House,226361,26143,300
6442,Sarah,Male,42,Private,5974,1643,Good,0,Ijarah,Equipment,48479,44780,36
6443,Ali,Male,57,Government,4706,6441,Good,12082,Ijarah,House,52210,10285,120
6444,Fatimah,Male,51,Self-employed,24031,7183,Good,18182,Murabaha,Car,179062,27500,60
6445,Sarah,Male,39,Government,18000,14703,Good,0,Ijarah,Car,244856,24247,48
6446,Ali,Female,44,Self-employed,5929,4825,Average,0,Ijarah,Equipment,385696,31645,48
6447,Sarah,Male,52,Government,18041,14110,Good,0,Ijarah,Car,396435,11456,72
6448,Mohammed,Male,35,Private,19340,1706,Good,0,Murabaha,Equipment,97830,1389,36
6449,Fatimah,Male,46,Self-employed,12416,4155,Average,29558,Ijarah,Car,361838,1789,72
6450,Ali,Female,37,Government,11360,1540,Average,33332,Ijarah,House,264926,29254,300
6451,Sarah,Female,55,Self-employed,5665,6631,Good,0,Ijarah,Equipment,37155,39954,60
6452,Aisha,Female,56,Private,16437,10033,Average,0,Ijarah,Car,85712,36449,60
6453,Ali,Female,43,Private,10419,10646,Good,11777,Murabaha,House,88455,39342,180
6454,Sarah,Female,24,Private,20669,10390,Good,0,Murabaha,House,221159,40570,120
6455,Mohammed,Male,22,Private,5402,10539,Good,0,Murabaha,Car,315509,20084,84
6456,Ahmed,Male,41,Self-employed,20591,12442,Average,0,Murabaha,Equipment,217201,27550,12
6457,Mariam,Male,26,Self-employed,17776,10058,Good,37934,Ijarah,Equipment,34946,28546,24
6458,Sarah,Female,40,Government,15616,10408,Good,8226,Murabaha,Equipment,249671,20288,24
6459,Ahmed,Female,53,Government,6784,1364,Good,0,Murabaha,Car,140826,7436,36
6460,Fatimah,Male,43,Self-employed,20550,3299,Good,47535,Murabaha,Car,150349,46682,48
6461,Mohammed,Female,27,Government,17975,14904,Good,0,Murabaha,Equipment,112195,31225,60
6462,Aisha,Female,24,Government,12054,7231,Average,0,Ijarah,House,381408,31296,300
6463,Fatimah,Female,47,Self-employed,12587,10651,Good,0,Murabaha,Equipment,332998,13511,48
6464,Aisha,Male,44,Private,24951,14892,Good,0,Murabaha,Equipment,385015,28677,24
6465,Ahmed,Male,50,Private,20473,7426,Average,13156,Ijarah,Car,195136,21257,48
6466,Mohammed,Female,51,Self-employed,12437,12374,Good,47512,Murabaha,House,303738,20194,240
6467,Khadijah,Female,26,Private,3622,3007,Average,15922,Murabaha,House,212037,14528,120
6468,Mohammed,Female,51,Government,15100,3108,Poor,0,Murabaha,Equipment,495987,18903,24
6469,Mohammed,Female,27,Private,18048,8185,Average,0,Murabaha,Equipment,441938,3623,12
6470,Aisha,Male,21,Self-employed,21160,2528,Good,0,Murabaha,Equipment,484250,18876,48
6471,Khadijah,Female,34,Self-employed,5515,13777,Good,7195,Murabaha,Equipment,27346,11277,60
6472,Ali,Male,31,Self-employed,10780,11563,Good,0,Ijarah,Car,407704,18378,60
6473,Ali,Male,26,Self-employed,20616,6167,Good,13085,Ijarah,House,481748,17612,300
6474,Ali,Male,28,Self-employed,21753,1709,Good,0,Murabaha,Equipment,55193,39586,24
6475,Ahmed,Female,43,Self-employed,10262,4288,Good,9922,Murabaha,Equipment,255386,3360,48
6476,Mohammed,Male,44,Government,10224,7868,Good,6383,Murabaha,Car,431218,20741,48
6477,Sarah,Male,55,Self-employed,23650,1329,Good,22288,Murabaha,Car,220902,5936,60
6478,Khadijah,Female,50,Private,17855,12525,Good,0,Murabaha,Equipment,133063,10329,36
6479,Sarah,Female,23,Government,6758,5964,Poor,0,Ijarah,House,256613,1622,120
6480,Ahmed,Female,40,Self-employed,3373,1257,Average,0,Ijarah,Equipment,226067,6829,24
6481,Khadijah,Male,39,Private,15930,13793,Good,0,Murabaha,Equipment,170888,9387,12
6482,Sarah,Female,50,Self-employed,13459,11047,Poor,37073,Murabaha,Equipment,359285,30952,36
6483,Mariam,Male,34,Self-employed,21610,2694,Average,36821,Ijarah,Car,63714,2027,48
6484,Aisha,Male,24,Government,13999,11390,Average,21819,Ijarah,House,54667,39080,180
6485,Ahmed,Female,41,Self-employed,14614,10805,Good,26551,Ijarah,Car,36665,34417,84
6486,Ahmed,Male,55,Self-employed,14176,13504,Good,0,Murabaha,Equipment,261397,21548,60
6487,Mariam,Male,41,Self-employed,15201,1579,Average,1206,Ijarah,House,423511,34592,240
6488,Ahmed,Male,45,Government,3398,2729,Good,0,Ijarah,House,398226,17310,120
6489,Khadijah,Male,40,Private,21699,5507,Poor,26140,Ijarah,Equipment,127693,27923,12
6490,Sarah,Female,47,Government,16783,1464,Good,37894,Murabaha,Equipment,52134,37864,60
6491,Sarah,Male,24,Private,24923,11651,Good,0,Ijarah,House,269482,7227,240
6492,Fatimah,Female,44,Self-employed,9693,8289,Good,21984,Ijarah,House,369929,16991,120
6493,Ahmed,Male,45,Self-employed,6986,14723,Average,31474,Murabaha,Car,204694,33209,60
6494,Ali,Male,41,Self-employed,6615,2433,Good,0,Ijarah,House,232717,491,120
6495,Mohammed,Female,46,Private,6272,5628,Good,3455,Ijarah,Equipment,27626,27239,24
6496,Aisha,Male,47,Private,22372,8510,Good,7527,Ijarah,Equipment,31368,45859,12
6497,Aisha,Male,48,Government,6230,11711,Good,0,Ijarah,Equipment,337648,23967,24
6498,Fatimah,Male,28,Private,7170,11801,Good,0,Murabaha,Equipment,189163,16323,12
6499,Fatimah,Male,25,Government,3334,6300,Good,0,Murabaha,Car,253458,27890,84
6500,Khadijah,Male,47,Government,5600,14434,Good,28443,Ijarah,Car,418597,46426,48
6501,Fatimah,Male,39,Government,11257,10794,Poor,33626,Murabaha,House,257730,35336,120
6502,Sarah,Female,55,Private,5946,3731,Average,14991,Ijarah,Car,438217,21545,36
6503,Khadijah,Female,28,Government,9274,5211,Good,8198,Murabaha,Car,445661,23679,60
6504,Khadijah,Female,59,Self-employed,12242,8251,Good,23429,Ijarah,Car,122646,18257,36
6505,Aisha,Male,32,Self-employed,9533,11484,Good,0,Ijarah,House,176386,27971,120
6506,Aisha,Male,53,Self-employed,22411,12146,Poor,46661,Ijarah,Car,173692,19543,36
6507,Ali,Male,39,Self-employed,16058,4656,Good,7377,Ijarah,House,125137,1001,300
6508,Ahmed,Female,21,Self-employed,16926,9824,Average,48699,Ijarah,Equipment,144862,45717,48
6509,Mariam,Male,52,Self-employed,19070,12856,Good,45145,Murabaha,Equipment,101682,38279,24
6510,Mariam,Female,34,Private,24804,7777,Average,0,Murabaha,House,262868,31517,180
6511,Fatimah,Male,33,Private,15424,6529,Average,0,Ijarah,Equipment,170482,18093,48
6512,Ahmed,Male,43,Private,14443,14717,Good,0,Ijarah,Car,184547,44597,84
6513,Ahmed,Male,48,Private,13162,13319,Good,14304,Murabaha,House,277193,46761,180
6514,Ahmed,Female,50,Government,5161,10088,Average,0,Murabaha,Equipment,472434,47778,60
6515,Khadijah,Male,59,Private,19560,10319,Good,28357,Murabaha,Equipment,184315,11038,12
6516,Ahmed,Female,55,Government,21381,10530,Good,48343,Ijarah,House,322473,30827,300
6517,Fatimah,Male,52,Government,17676,12236,Poor,0,Murabaha,Equipment,86353,4103,36
6518,Khadijah,Male,36,Government,11221,9141,Good,0,Ijarah,House,126872,28059,180
6519,Fatimah,Female,49,Government,14346,4295,Average,40017,Murabaha,Equipment,116951,21939,12
6520,Khadijah,Male,22,Self-employed,7055,9894,Poor,0,Murabaha,House,324325,25877,120
6521,Mariam,Male,23,Private,7445,8432,Good,0,Murabaha,House,343723,38599,180
6522,Mohammed,Male,51,Self-employed,5575,10554,Average,0,Murabaha,House,399530,27724,300
6523,Mohammed,Male,44,Private,10862,1247,Good,0,Murabaha,Equipment,64801,34635,48
6524,Mariam,Female,47,Private,17951,14945,Poor,0,Ijarah,Equipment,75079,17371,48
6525,Mohammed,Female,44,Government,8544,12960,Average,7158,Ijarah,House,307212,29189,120
6526,Mohammed,Male,46,Self-employed,6972,5066,Good,0,Murabaha,Car,118130,34913,36
6527,Mariam,Male,57,Private,16749,2732,Good,9105,Murabaha,Equipment,439557,2247,48
6528,Khadijah,Female,26,Government,6350,3708,Poor,0,Ijarah,House,258535,13010,120
6529,Ahmed,Male,40,Government,13688,5638,Average,35612,Ijarah,House,213367,42474,120
6530,Mariam,Female,50,Self-employed,13130,13289,Good,19006,Ijarah,House,288198,40070,180
6531,Ali,Male,28,Government,23869,7139,Average,0,Murabaha,Car,373713,18574,48
6532,Aisha,Female,21,Private,10054,13520,Average,8234,Ijarah,Car,137169,7890,36
6533,Sarah,Female,39,Private,14954,6701,Good,0,Ijarah,House,374571,43533,180
6534,Ali,Female,40,Private,4787,5107,Average,43979,Ijarah,Equipment,38737,33636,24
6535,Mohammed,Female,31,Government,10951,5866,Good,18877,Ijarah,House,94514,35164,180
6536,Ahmed,Male,46,Government,6959,14195,Good,0,Murabaha,House,62710,22239,180
6537,Fatimah,Male,56,Private,3720,3734,Average,32341,Ijarah,Car,175403,29652,60
6538,Ahmed,Female,50,Private,16038,6265,Good,0,Murabaha,Equipment,109163,26396,24
6539,Fatimah,Female,51,Private,3188,2109,Good,4863,Ijarah,Car,324150,48863,72
6540,Ali,Female,35,Self-employed,20985,9258,Average,0,Murabaha,House,143609,23631,240
6541,Ahmed,Female,48,Government,24397,12800,Good,0,Murabaha,House,434684,2303,300
6542,Ahmed,Male,49,Self-employed,5380,4698,Good,0,Murabaha,Equipment,426546,5429,36
6543,Sarah,Female,26,Private,10332,1495,Average,1086,Ijarah,Car,176799,38974,84
6544,Mariam,Female,28,Government,12753,12122,Good,10240,Murabaha,Car,368125,48019,48
6545,Ali,Female,37,Private,14050,13692,Good,0,Ijarah,House,341795,16946,300
6546,Ahmed,Female,59,Government,5950,6426,Average,0,Ijarah,Car,70030,41176,48
6547,Fatimah,Female,39,Government,12051,11486,Good,0,Ijarah,Car,256210,19866,36
6548,Aisha,Female,42,Self-employed,8523,5795,Good,0,Murabaha,Car,138617,43359,72
6549,Ahmed,Female,31,Government,6504,13804,Good,18530,Ijarah,Equipment,32980,2675,12
6550,Fatimah,Male,49,Private,19673,4880,Poor,0,Murabaha,Car,29497,10300,36
6551,Mohammed,Female,40,Self-employed,20854,10324,Good,0,Ijarah,Car,37548,35408,36
6552,Ahmed,Female,42,Private,12644,1890,Average,32803,Murabaha,Car,85009,46662,48
6553,Fatimah,Female,46,Self-employed,24180,8998,Average,0,Murabaha,Equipment,355860,19271,24
6554,Aisha,Male,59,Self-employed,5103,10183,Poor,0,Murabaha,Equipment,451851,13557,48
6555,Ali,Male,31,Self-employed,4956,2780,Good,24057,Murabaha,Equipment,142042,31758,12
6556,Mohammed,Male,41,Government,19216,2309,Good,0,Ijarah,House,310395,17813,180
6557,Ahmed,Female,59,Government,20692,6483,Good,1129,Ijarah,Equipment,78868,15307,60
6558,Sarah,Female,34,Government,11811,13310,Average,45598,Ijarah,Car,204789,30206,72
6559,Fatimah,Female,27,Private,17191,7119,Average,0,Ijarah,Equipment,90846,24133,36
6560,Aisha,Male,44,Private,24217,12372,Good,0,Murabaha,Equipment,484055,18762,12
6561,Sarah,Female,36,Government,16103,2846,Good,40352,Murabaha,House,83241,18510,240
6562,Ahmed,Male,32,Self-employed,6291,3946,Average,13212,Ijarah,Car,180633,37769,48
6563,Fatimah,Male,42,Private,6404,7509,Good,5696,Murabaha,House,141372,8755,240
6564,Ahmed,Male,42,Government,8630,3603,Good,0,Ijarah,Car,212202,16763,60
6565,Mohammed,Male,51,Government,7478,2942,Good,0,Ijarah,House,482129,15988,300
6566,Aisha,Male,26,Private,14324,3856,Good,49683,Ijarah,House,231109,25245,180
6567,Aisha,Female,28,Private,9803,8185,Good,14515,Ijarah,Car,438687,9517,60
6568,Mohammed,Female,24,Self-employed,12751,14356,Good,0,Ijarah,Car,414282,14595,84
6569,Ahmed,Male,40,Government,16908,9764,Average,0,Ijarah,Equipment,311531,14984,36
6570,Ahmed,Female,58,Private,3337,9618,Good,0,Murabaha,Car,430334,12020,72
6571,Khadijah,Female,21,Self-employed,15178,3330,Good,0,Murabaha,Equipment,99107,43404,24
6572,Ahmed,Male,52,Self-employed,9420,13883,Good,1064,Murabaha,Equipment,185608,25677,36
6573,Aisha,Male,57,Self-employed,12356,5384,Average,0,Ijarah,Car,117226,16462,36
6574,Ahmed,Female,45,Private,21466,9355,Good,36176,Murabaha,Car,77064,11759,48
6575,Sarah,Female,26,Government,24899,12558,Average,19471,Murabaha,House,237909,35591,240
6576,Sarah,Female,45,Private,4176,11030,Average,0,Murabaha,Equipment,49215,37195,48
6577,Mohammed,Female,27,Self-employed,22242,5980,Good,46164,Murabaha,Car,164200,38980,36
6578,Sarah,Male,56,Government,20596,6722,Average,15420,Murabaha,House,414755,35203,120
6579,Ahmed,Female,47,Government,5497,11319,Average,0,Ijarah,Equipment,226623,7523,48
6580,Ali,Male,53,Government,9015,5937,Average,28789,Ijarah,Car,75888,16494,72
6581,Mariam,Male,32,Government,4414,12495,Average,0,Ijarah,Equipment,269270,19188,12
6582,Ahmed,Female,49,Private,21245,7776,Average,0,Ijarah,Equipment,354119,42709,12
6583,Mariam,Female,27,Private,24828,14576,Average,35271,Murabaha,Equipment,30787,26369,24
6584,Aisha,Female,57,Government,3756,12098,Average,0,Murabaha,Car,108684,38025,36
6585,Khadijah,Male,23,Self-employed,20825,5737,Good,0,Murabaha,Car,39247,10310,60
6586,Fatimah,Male,45,Self-employed,10983,14181,Good,19954,Murabaha,House,317741,11318,120
6587,Aisha,Male,25,Government,6353,7304,Good,0,Ijarah,House,21948,18136,180
6588,Mariam,Male,55,Self-employed,15721,11749,Average,0,Ijarah,Equipment,256179,35647,60
6589,Mohammed,Female,58,Self-employed,10125,11255,Good,0,Ijarah,Car,356871,37200,36
6590,Sarah,Male,27,Government,15742,2562,Good,19307,Ijarah,Equipment,24808,47647,48
6591,Ali,Male,34,Self-employed,13515,11104,Good,18677,Ijarah,Car,90161,32547,60
6592,Aisha,Female,50,Self-employed,14749,3162,Good,0,Murabaha,House,298475,9107,120
6593,Fatimah,Male,24,Self-employed,18904,6051,Average,11096,Ijarah,Car,156047,33356,36
6594,Ali,Male,22,Government,24651,12797,Good,0,Ijarah,Equipment,385501,35828,48
6595,Mohammed,Female,35,Government,7180,14568,Average,0,Murabaha,House,46754,22788,180
6596,Sarah,Male,22,Self-employed,22977,9244,Good,49908,Murabaha,House,328157,12963,240
6597,Khadijah,Male,57,Self-employed,8912,3916,Average,2825,Ijarah,Equipment,215674,15106,36
6598,Mariam,Male,28,Government,12468,3792,Poor,0,Murabaha,Car,170115,39891,48
6599,Aisha,Male,26,Self-employed,17184,8406,Good,16859,Murabaha,Car,372410,6475,36
6600,Aisha,Female,55,Self-employed,24040,2056,Poor,49100,Murabaha,House,55703,13888,300
6601,Aisha,Male,40,Government,13777,10274,Good,29436,Ijarah,Car,174584,32770,84
6602,Mariam,Female,42,Private,19787,13975,Good,0,Ijarah,Equipment,64175,38069,60
6603,Mohammed,Male,23,Self-employed,20171,13043,Good,23827,Murabaha,Equipment,207360,8818,36
6604,Ali,Female,33,Government,5984,4981,Average,0,Ijarah,Car,74847,39259,48
6605,Ali,Female,46,Government,17355,10428,Good,0,Ijarah,Equipment,120304,7441,12
6606,Mohammed,Female,36,Self-employed,12060,10507,Average,0,Murabaha,House,203348,41853,120
6607,Aisha,Male,47,Government,20818,14304,Poor,0,Ijarah,Equipment,272407,12076,60
